Record,Image Frame ID,Label,Score,x1,y1,x2,y2,GT Label,Threshold,GTx1,GTx2,GTy1,GTy2
1473,2395,baseball,0.303945571184158,1223.40234375,267.62368774414,1257.68505859375,307.956512451171,NA,0.5,0,0,0,0
1474,2396,baseball,0.476024955511093,1222.53308105468,251.791748046875,1262.36242675781,294.495849609375,NA,0.5,0,0,0,0
1475,2397,horse,0.484454274177551,1261.8857421875,112.858078002929,1297.78344726562,154.163375854492,NA,0.5,0,0,0,0
1476,2398,horse,0.100526072084903,1260.57995605468,110.286178588867,1301.32434082031,156.709487915039,NA,0.5,0,0,0,0
1477,2403,horse,0.241472244262695,1259.86376953125,109.985664367675,1302.48315429687,159.263900756835,NA,0.5,0,0,0,0
1478,2404,horse,0.460937023162841,1260.95642089843,113.367599487304,1301.01721191406,159.157974243164,NA,0.5,0,0,0,0
1479,2405,horse,0.590757668018341,1260.60314941406,114.023956298828,1298.36950683593,158.011566162109,NA,0.5,0,0,0,0
1480,2406,horse,0.392727464437484,1260.25634765625,112.240921020507,1300.4931640625,158.661514282226,NA,0.5,0,0,0,0
1481,2407,horse,0.126880705356597,1259.39208984375,111.665321350097,1301.703125,159.752502441406,NA,0.5,0,0,0,0
1482,2420,computer,0.527778148651123,1242.63696289062,132.799118041992,1271.36938476562,160.521347045898,NA,0.5,0,0,0,0
1483,2421,computer,0.108047753572463,1227.98803710937,138.092880249023,1260.79272460937,167.769332885742,NA,0.5,0,0,0,0
1484,2438,gun,0.500200748443603,1202.42456054687,149.995880126953,1242.86474609375,196.574462890625,NA,0.5,0,0,0,0
1485,2439,baseball,0.65911316871643,1202.13586425781,146.058441162109,1242.01745605468,187.619903564453,NA,0.5,0,0,0,0
1486,2440,baseball,0.658009469509124,1201.36376953125,154.295959472656,1238.73046875,193.869140625,NA,0.5,0,0,0,0
1487,2441,baseball,0.222971215844154,1212.02368164062,149.987518310546,1244.76318359375,185.097473144531,NA,0.5,0,0,0,0
1488,2448,baseball,0.585325300693512,1217.65319824218,180.626525878906,1258.96472167968,210.902526855468,NA,0.5,0,0,0,0
1489,2449,baseball,0.199349239468574,1234.04943847656,200.99868774414,1273.48425292968,225.510467529296,NA,0.5,0,0,0,0
1490,2451,tiger,0.221876367926597,1219.22973632812,201.163192749023,1259.42504882812,232.661911010742,NA,0.5,0,0,0,0
1491,2471,tiger,0.499546885490417,1628.8779296875,895.983642578125,1710.099609375,950.972534179687,NA,0.5,0,0,0,0
1492,2472,tiger,0.494165420532226,1634.11254882812,886.426574707031,1713.6875,948.988952636718,NA,0.5,0,0,0,0
1493,2473,tiger,0.481183797121048,1622.22326660156,898.40576171875,1703.29479980468,949.095825195312,NA,0.5,0,0,0,0
1494,2474,tiger,0.361361920833587,1624.60852050781,897.672180175781,1703.75329589843,949.375915527343,NA,0.5,0,0,0,0
1495,2475,tiger,0.390060067176818,1628.34716796875,899.558776855468,1713.98706054687,959.334899902343,NA,0.5,0,0,0,0
1496,2476,computer,0.177069991827011,1625.66198730468,892.663452148437,1712.97937011718,955.638305664062,NA,0.5,0,0,0,0
1497,2485,tiger,0.14824740588665,1631.34094238281,892.26171875,1713.86389160156,946.1376953125,NA,0.5,0,0,0,0
1498,2486,tiger,0.106579363346099,1627.64587402343,877.945434570312,1712.86999511718,935.326171875,NA,0.5,0,0,0,0
1499,2487,tiger,0.1118820682168,1629.12756347656,878.397644042968,1720.64758300781,940.299621582031,NA,0.5,0,0,0,0
1500,2488,tiger,0.127237424254417,1632.31652832031,889.968994140625,1712.54748535156,943.033325195312,NA,0.5,0,0,0,0
1501,2489,tiger,0.367997169494628,1623.50537109375,888.59326171875,1702.62890625,941.990600585937,NA,0.5,0,0,0,0
1502,2490,tiger,0.20046167075634,1623.58203125,900.089599609375,1711.79174804687,962.772338867187,NA,0.5,0,0,0,0
1503,2491,tiger,0.237435281276702,1625.134765625,899.560668945312,1713.22729492187,961.3837890625,NA,0.5,0,0,0,0
1504,2492,computer,0.331518769264221,1624.19982910156,892.296691894531,1711.30725097656,955.887512207031,NA,0.5,0,0,0,0
1505,2536,computer,0.106507919728755,1348.95446777343,268.491302490234,1385.26379394531,302.893096923828,NA,0.5,0,0,0,0
1506,2553,computer,0.537184119224548,1149.388671875,215.962036132812,1206.77319335937,247.512725830078,NA,0.5,0,0,0,0
1507,2554,computer,0.382593810558319,1148.88513183593,219.730209350585,1202.68615722656,251.136398315429,NA,0.5,0,0,0,0
1508,2567,horse,0.923470020294189,1023.00079345703,191.38931274414,1056.90783691406,230.909423828125,NA,0.5,0,0,0,0
1509,2573,horse,0.290687710046768,950.814392089843,181.8486328125,983.113586425781,222.941528320312,NA,0.5,0,0,0,0
1510,2589,computer,0.981996178627014,780.435119628906,280.142700195312,825.599792480468,318.682006835937,NA,0.5,0,0,0,0
1511,2590,computer,0.370205104351043,800.014587402343,272.219360351562,840.770568847656,319.882080078125,NA,0.5,0,0,0,0
1512,2602,computer,0.648315668106079,631.912841796875,300.214141845703,691.375610351562,340.574676513671,NA,0.5,0,0,0,0
1513,2603,computer,0.223524406552314,636.424987792968,303.047149658203,682.794982910156,340.954925537109,NA,0.5,0,0,0,0
1514,2606,computer,0.538242518901825,782.132934570312,335.17236328125,835.458251953125,413.665893554687,NA,0.5,0,0,0,0
1515,2612,horse,0.752667784690856,653.041320800781,350.692474365234,702.619079589843,410.718048095703,NA,0.5,0,0,0,0
1516,2613,computer,0.875166118144989,634.039184570312,358.596923828125,679.355102539062,410.713317871093,NA,0.5,0,0,0,0
1517,2614,computer,0.684446156024932,600.576721191406,358.924713134765,645.181091308593,408.797149658203,NA,0.5,0,0,0,0
1518,2615,computer,0.667759716510772,563.851989746093,337.227386474609,637.362609863281,415.934051513671,NA,0.5,0,0,0,0
1519,2616,computer,0.686317145824432,544.128540039062,347.05322265625,587.414794921875,392.48046875,NA,0.5,0,0,0,0
1520,2617,computer,0.442921638488769,548.413146972656,360.11587524414,591.779479980468,411.711517333984,NA,0.5,0,0,0,0
1521,2618,computer,0.895391225814819,531.017883300781,363.777221679687,587.448059082031,427.052673339843,NA,0.5,0,0,0,0
1522,2619,computer,0.855332970619201,507.712951660156,377.873962402343,560.660339355468,432.625,NA,0.5,0,0,0,0
1523,2620,horse,0.720040500164032,506.683959960937,381.913360595703,554.671508789062,443.18130493164,NA,0.5,0,0,0,0
1524,2621,horse,0.576307475566864,476.46109008789,372.676239013671,532.860046386718,453.159027099609,NA,0.5,0,0,0,0
1525,2622,horse,0.67981743812561,460.060607910156,368.266235351562,516.737854003906,449.801208496093,NA,0.5,0,0,0,0
1526,2623,horse,0.898901104927063,442.528839111328,393.251892089843,505.564422607421,473.836547851562,NA,0.5,0,0,0,0
1527,2624,horse,0.965995490550994,416.112487792968,392.307220458984,475.661437988281,466.973846435546,NA,0.5,0,0,0,0
1528,2625,horse,0.966744780540466,404.817687988281,387.558166503906,460.637817382812,466.745483398437,NA,0.5,0,0,0,0
1529,2626,horse,0.899679005146026,364.376098632812,390.139099121093,425.056457519531,475.124755859375,NA,0.5,0,0,0,0
1530,2627,horse,0.972213804721832,346.108154296875,413.479309082031,404.574035644531,488.739196777343,NA,0.5,0,0,0,0
1531,2629,horse,0.771599471569061,294.638305664062,410.915344238281,354.110717773437,489.925231933593,NA,0.5,0,0,0,0
1532,2630,baseball,0.974194109439849,584.935729980468,404.04653930664,632.970397949218,445.92007446289,NA,0.5,0,0,0,0
1533,2631,baseball,0.941150784492492,575.016723632812,411.564880371093,637.286499023437,458.91455078125,NA,0.5,0,0,0,0
1534,2632,baseball,0.923636496067047,619.197692871093,412.049072265625,664.297058105468,451.711791992187,NA,0.5,0,0,0,0
1535,2633,baseball,0.975326299667358,631.646606445312,415.184997558593,677.538940429687,456.990661621093,NA,0.5,0,0,0,0
1536,2634,baseball,0.922626733779907,648.819702148437,415.912719726562,706.578857421875,465.459106445312,NA,0.5,0,0,0,0
1537,2635,baseball,0.960695743560791,666.329162597656,424.012908935546,718.872131347656,468.556671142578,NA,0.5,0,0,0,0
1538,2637,computer,0.296650022268295,1221.47741699218,183.719894409179,1266.10461425781,216.058670043945,NA,0.5,0,0,0,0
1539,2638,tiger,0.184112533926963,1222.38220214843,181.219741821289,1267.69201660156,215.046005249023,NA,0.5,0,0,0,0
1540,2639,computer,0.203121423721313,1221.82238769531,179.646286010742,1265.66442871093,213.238174438476,NA,0.5,0,0,0,0
1541,2641,horse,0.200000658631324,175.432235717773,547.386657714843,224.361099243164,624.103210449218,NA,0.5,0,0,0,0
1542,2644,horse,0.388897508382797,1230.42224121093,150.140716552734,1270.19641113281,195.916870117187,NA,0.5,0,0,0,0
1543,2645,gun,0.124703019857406,913.619812011718,444.230804443359,963.216003417968,488.700592041015,NA,0.5,0,0,0,0
1544,2646,gun,0.714744210243225,165.223022460937,565.28076171875,252.840698242187,686.5390625,NA,0.5,0,0,0,0
1545,2647,gun,0.173127442598342,946.095642089843,419.718780517578,993.303771972656,468.718231201171,NA,0.5,0,0,0,0
1546,2650,gun,0.204975068569183,1000.24346923828,414.895324707031,1053.26989746093,472.021179199218,NA,0.5,0,0,0,0
1547,2652,gun,0.543394207954406,422.033294677734,588.563415527343,526.99560546875,692.938781738281,NA,0.5,0,0,0,0
1548,2653,gun,0.608387410640716,455.577453613281,560.218505859375,550.533386230468,688.338989257812,NA,0.5,0,0,0,0
1549,2654,gun,0.926572680473327,1069.83349609375,403.77163696289,1116.71704101562,469.321563720703,NA,0.5,0,0,0,0
1550,2655,gun,0.629790902137756,1100.06018066406,408.555786132812,1147.06677246093,470.897155761718,NA,0.5,0,0,0,0
1551,2656,gun,0.53585398197174,568.693481445312,551.603149414062,663.795043945312,667.258056640625,NA,0.5,0,0,0,0
1552,2657,gun,0.657833695411682,600.353210449218,567.958068847656,689.929748535156,667.525817871093,NA,0.5,0,0,0,0
1553,2659,gun,0.310762643814086,695.23046875,555.590698242187,799.205810546875,681.39697265625,NA,0.5,0,0,0,0
1554,2660,gun,0.95303463935852,750.022155761718,558.859741210937,848.155944824218,667.217163085937,NA,0.5,0,0,0,0
1555,2661,gun,0.964722692966461,778.804016113281,560.998352050781,870.722351074218,667.361389160156,NA,0.5,0,0,0,0
1556,2662,gun,0.964482307434082,829.605163574218,573.029663085937,909.685363769531,673.145141601562,NA,0.5,0,0,0,0
1557,2663,gun,0.89082908630371,845.754089355468,547.838684082031,955.044494628906,671.953796386718,NA,0.5,0,0,0,0
1558,2664,gun,0.862563371658325,878.657104492187,529.510864257812,956.272705078125,631.136474609375,NA,0.5,0,0,0,0
1559,2665,gun,0.970884263515472,890.760375976562,507.660766601562,963.693115234375,621.208618164062,NA,0.5,0,0,0,0
1560,2666,gun,0.65814733505249,911.513244628906,503.560638427734,968.055725097656,602.495300292968,NA,0.5,0,0,0,0
1561,2667,gun,0.737570285797119,926.817016601562,505.26528930664,972.15673828125,602.467651367187,NA,0.5,0,0,0,0
1562,2668,gun,0.944077253341674,929.866088867187,517.898071289062,971.393676757812,595.9423828125,NA,0.5,0,0,0,0
1563,2677,alien,0.31402051448822,988.938293457031,694.434265136718,1045.72436523437,770.661804199218,NA,0.5,0,0,0,0
1564,2679,alien,0.876701772212982,1018.23620605468,667.507263183593,1075.61047363281,738.052673339843,NA,0.5,0,0,0,0
1565,2691,tiger,0.142583236098289,963.418090820312,532.33447265625,1010.51306152343,595.416137695312,NA,0.5,0,0,0,0
1566,2716,computer,0.570848405361175,942.628051757812,248.849777221679,991.835571289062,285.622314453125,NA,0.5,0,0,0,0
1567,2730,computer,0.108013153076171,1653.384765625,893.501647949218,1729.16333007812,951.750427246093,NA,0.5,0,0,0,0
1568,2731,alien,0.268763065338134,983.431884765625,335.67724609375,1023.78295898437,380.958679199218,NA,0.5,0,0,0,0
1569,2732,alien,0.670776546001434,995.402893066406,334.66763305664,1027.48974609375,376.119415283203,NA,0.5,0,0,0,0
1570,2733,computer,0.106733053922653,1651.88439941406,895.29052734375,1730.48400878906,953.832763671875,NA,0.5,0,0,0,0
1571,2764,lemon,0.122081160545349,1546.39624023437,840.154663085937,1692.30834960937,908.910888671875,NA,0.5,0,0,0,0
1572,2765,lemon,0.14545552432537,1549.63244628906,844.212219238281,1700.84533691406,906.989074707031,NA,0.5,0,0,0,0
1573,2768,lemon,0.178726151585578,1551.97497558593,834.134460449218,1706.33435058593,904.461120605468,NA,0.5,0,0,0,0
1574,2769,lemon,0.105638541281223,1554.19201660156,843.454345703125,1704.98083496093,906.853881835937,NA,0.5,0,0,0,0
1575,2771,lemon,0.147850409150123,1535.06896972656,844.528564453125,1710.98547363281,908.845825195312,tiger,0.5,1535.06896972656,1036,844.528564453125,322
1576,2772,lemon,0.109489887952804,1537.65649414062,845.371032714843,1713.892578125,912.304992675781,alien,0.5,1537.65649414062,1036,845.371032714843,322
1577,2773,lemon,0.218721464276313,181.143249511718,451.861846923828,342.521301269531,500.343719482421,NA,0.5,0,0,0,0
1578,2774,lemon,0.26553651690483,1555.98291015625,846.044860839843,1710.13671875,913.330505371093,tiger,0.5,1555.98291015625,1041,846.044860839843,329
1579,2775,lemon,0.397937953472137,1550.28137207031,846.813049316406,1705.70300292968,914.663879394531,NA,0.5,0,0,0,0
1580,2776,lemon,0.419551193714141,1551.73168945312,845.691833496093,1705.70922851562,914.609313964843,NA,0.5,0,0,0,0
1581,2777,lemon,0.363380342721939,1551.0361328125,845.646362304687,1706.123046875,914.145141601562,tiger,0.5,1551.0361328125,1050,845.646362304687,327
1582,2778,lemon,0.387982100248336,1552.69934082031,844.689636230468,1704.81359863281,918.300964355468,alien,0.5,1552.69934082031,1053,844.689636230468,326
1583,2779,lemon,0.341952234506607,1551.77062988281,847.113464355468,1707.20251464843,918.313293457031,alien,0.5,1551.77062988281,1052,847.113464355468,322
1584,2780,lemon,0.532367289066314,1540.34704589843,845.621887207031,1706.89758300781,920.133117675781,alien,0.5,1540.34704589843,1054,845.621887207031,317
1585,2781,alien,0.529392898082733,1018.58709716796,265.204376220703,1059.13684082031,316.752288818359,alien,0.5,1039,1056,277,313
1586,2782,alien,0.884619891643524,1019.2114868164,264.97705078125,1059.5751953125,314.563720703125,alien,0.5,1038,1057,276,309
1587,2783,alien,0.975964844226837,1019.29046630859,264.262756347656,1066.15075683593,321.653564453125,alien,0.5,1039,1058,275,308
1588,2784,alien,0.933730125427246,1024.1748046875,263.538024902343,1063.94213867187,306.919067382812,alien,0.5,1041,1061,275,306.919067382812
1589,2785,alien,0.969044685363769,1025.20617675781,277.696624755859,1062.57458496093,319.599578857421,alien,0.5,1047,1062.57458496093,277.696624755859,309
1590,2786,alien,0.971986472606658,1040.23742675781,270.852996826171,1078.33435058593,312.650115966796,alien,0.5,1050,1071,273,307
1591,2787,alien,0.989141225814819,1034.25439453125,261.938903808593,1071.23364257812,300.718688964843,alien,0.5,1055,1071.23364257812,269,300.718688964843
1592,2788,alien,0.988406598567962,1043.45764160156,265.871032714843,1085.24572753906,303.906433105468,alien,0.5,1060,1081,267,298
1593,2789,alien,0.993283629417419,1046.12280273437,261.651580810546,1091.05322265625,310.885223388671,alien,0.5,1051,1086,263,296
1594,2790,alien,0.994988083839416,1044.2294921875,258.042083740234,1090.49462890625,309.811492919921,alien,0.5,1065,1089,262,292
1595,2791,alien,0.992687821388244,1053.72692871093,259.581237792968,1091.00231933593,290.694091796875,alien,0.5,1069,1091.00231933593,260,290
1596,2792,alien,0.991279304027557,1043.39831542968,249.932250976562,1091.16003417968,292.684387207031,alien,0.5,1070,1091.16003417968,258,288
1597,2793,alien,0.992376387119293,1046.65100097656,249.982467651367,1094.36828613281,291.836883544921,alien,0.5,1061,1094.36828613281,255,285
1598,2794,alien,0.990408778190612,1050.22241210937,249.062316894531,1097.94018554687,289.127075195312,alien,0.5,1073,1097.94018554687,254,280
1599,2795,alien,0.990113735198974,1051.00659179687,245.878280639648,1098.79321289062,285.014770507812,alien,0.5,1064,1098.79321289062,250,277
1600,2796,alien,0.986393272876739,1062.30395507812,235.810668945312,1112.01147460937,268.91748046875,alien,0.5,1064,1103,247,268.91748046875
1601,2797,alien,0.983777284622192,1060.32275390625,254.626388549804,1106.02856445312,285.2978515625,alien,0.5,1076,1105,254.626388549804,270
1602,2798,alien,0.976848661899566,1063.7529296875,246.563690185546,1110.2724609375,276.166473388671,alien,0.5,1079,1107,246.563690185546,265
1603,2799,alien,0.966201186180114,1071.38647460937,247.124725341796,1117.17724609375,277.986419677734,alien,0.5,1071.38647460937,1112,247.124725341796,267
1604,2800,lemon,0.780573487281799,1548.16833496093,848.502868652343,1704.22375488281,922.506530761718,alien,0.5,1548.16833496093,1113,848.502868652343,257
1605,2801,baseball,0.901806652545929,1067.91516113281,221.099243164062,1114.88342285156,254.279510498046,baseball,0.5,1078,1114.88342285156,232,254.279510498046
1606,2802,baseball,0.978125393390655,1067.95129394531,222.431427001953,1118.31140136718,255.866790771484,baseball,0.5,1080,1118,228,255.866790771484
1607,2803,baseball,0.986557066440582,1068.69934082031,212.291885375976,1117.88635253906,246.588455200195,baseball,0.5,1083,1117.88635253906,225,246.588455200195
1608,2804,baseball,0.986478090286254,1072.32275390625,209.511322021484,1122.26879882812,244.475952148437,baseball,0.5,1087,1121,223,241
1609,2805,baseball,0.988561630249023,1079.72961425781,218.877517700195,1122.33508300781,246.87107849121,baseball,0.5,1085,1121,220,246.87107849121
1610,2806,baseball,0.989987552165985,1088.88427734375,220.30923461914,1135.35522460937,252.044372558593,baseball,0.5,1088.88427734375,1121,220.30923461914,236
1611,2807,baseball,0.991787493228912,1075.53198242187,219.128967285156,1121.30249023437,251.120086669921,baseball,0.5,1086,1121.30249023437,219.128967285156,245
1612,2808,baseball,0.991121530532836,1088.54870605468,211.915176391601,1132.70422363281,244.61116027832,baseball,0.5,1088.54870605468,1122,215,235
1613,2809,baseball,0.992185771465301,1085.84802246093,210.088470458984,1125.56018066406,238.250244140625,baseball,0.5,1088,1122,214,233
1614,2810,baseball,0.993182361125946,1083.25207519531,204.228103637695,1124.62585449218,233.474319458007,baseball,0.5,1087,1123,213,233.474319458007
1615,2811,baseball,0.99389511346817,1085.73425292968,204.864852905273,1124.02233886718,232.987319946289,baseball,0.5,1088,1123,212,232.987319946289
1616,2812,baseball,0.994086146354675,1084.29455566406,203.456405639648,1125.90466308593,232.444778442382,baseball,0.5,1090,1125,213,230
1617,2813,baseball,0.993672728538513,1084.12182617187,203.362380981445,1126.00659179687,233.549697875976,baseball,0.5,1090,1124,212,230
1618,2814,baseball,0.993489980697631,1082.380859375,204.234634399414,1127.39575195312,237.422592163085,baseball,0.5,1091,1124,210,230
1619,2815,baseball,0.994023382663726,1085.08142089843,200.520217895507,1126.13928222656,229.702743530273,baseball,0.5,1089,1124,210,229.702743530273
1620,2816,baseball,0.992159366607666,1090.17443847656,202.916046142578,1128.83825683593,229.604766845703,baseball,0.5,1090.17443847656,1124,207,225
1621,2817,baseball,0.992385268211364,1086.85107421875,201.218658447265,1126.07006835937,230.307403564453,baseball,0.5,1088,1123,205,222
1622,2818,baseball,0.992077112197876,1087.39758300781,199.493255615234,1125.48669433593,229.565124511718,baseball,0.5,1088,1121,203,229.565124511718
1623,2819,baseball,0.988447964191436,1086.48876953125,180.998153686523,1124.44555664062,210.682723999023,baseball,0.5,1086.48876953125,1122,200,210.682723999023
1624,2820,baseball,0.992599487304687,1089.02062988281,187.445816040039,1128.59460449218,219.997238159179,baseball,0.5,1089.02062988281,1121,197,213
1625,2821,baseball,0.991297245025634,1084.86694335937,175.290206909179,1122.32446289062,204.021743774414,baseball,0.5,1087,1121,193,204.021743774414
1626,2822,baseball,0.990810871124267,1083.17736816406,177.461791992187,1121.57263183593,209.169403076171,baseball,0.5,1087,1121,187,205
1627,2823,baseball,0.991115927696228,1077.89611816406,179.807174682617,1117.35632324218,216.777877807617,baseball,0.5,1087,1117.35632324218,183,201
1628,2824,baseball,0.992088377475738,1083.38354492187,173.74087524414,1121.85864257812,208.926147460937,baseball,0.5,1085,1118,178,198
1629,2825,baseball,0.991396963596344,1079.91125488281,169.890655517578,1117.81750488281,204.79052734375,baseball,0.5,1085,1117,174,196
1630,2826,baseball,0.993681550025939,1084.84326171875,168.527679443359,1122.4345703125,206.658050537109,baseball,0.5,1086,1116,170,191
1631,2827,baseball,0.991820812225341,1068.67590332031,162.669982910156,1105.84802246093,198.654602050781,baseball,0.5,1083,1105.84802246093,167,188
1632,2828,baseball,0.992510557174682,1073.64819335937,140.316696166992,1112.16333007812,181.297286987304,baseball,0.5,1083,1112.16333007812,164,181.297286987304
1633,2829,baseball,0.987935304641723,1078.70690917968,147.662506103515,1116.79235839843,186.824340820312,baseball,0.5,1083,1114,159,181
1634,2830,baseball,0.974718391895294,1082.671875,139.887023925781,1119.7626953125,182.191711425781,baseball,0.5,1082.671875,1113,156,178
1635,2831,baseball,0.963232934474945,1085.44885253906,145.64419555664,1120.69299316406,187.254211425781,baseball,0.5,1085.44885253906,1112,152,187.254211425781
1636,2832,baseball,0.941082298755645,1074.31750488281,141.892822265625,1107.01745605468,183.829284667968,baseball,0.5,1079,1107.01745605468,150,172
1637,2833,baseball,0.656416893005371,1073.80737304687,136.89126586914,1105.40795898437,180.221313476562,gun,0.5,1079,1105.40795898437,146,170
1638,2834,gun,0.839982032775878,1068.2685546875,133.31150817871,1103.60546875,176.545120239257,gun,0.5,1078,1103.60546875,143,176.545120239257
1639,2835,gun,0.983044207096099,1082.216796875,131.886428833007,1116.73046875,172.993515014648,gun,0.5,1082.216796875,1106,141,165
1640,2836,gun,0.990567982196807,1074.09375,136.37417602539,1107.95776367187,178.654510498046,gun,0.5,1076,1105,136.37417602539,162
1641,2837,gun,0.988491415977478,1070.24035644531,129.66600036621,1105.47644042968,176.545578002929,gun,0.5,1073,1105,131,161
1642,2838,gun,0.990381300449371,1075.32739257812,117.675758361816,1110.03271484375,165.046813964843,gun,0.5,1075.32739257812,1101,127,165
1643,2839,gun,0.99213033914566,1072.36926269531,116.270584106445,1107.02770996093,167.160324096679,gun,0.5,1072.36926269531,1099,121,150
1644,2840,gun,0.984675109386444,1073.46411132812,111.191360473632,1109.150390625,164.377243041992,gun,0.5,1073.46411132812,1095,118,145
1645,2841,gun,0.967214405536651,1062.18566894531,106.019096374511,1097.08337402343,160.115631103515,gun,0.5,1066,1093,112,151
1646,2842,gun,0.983625471591949,1058.82763671875,108.473876953125,1092.58666992187,159.405670166015,gun,0.5,1064,1090,110,139
1647,2843,gun,0.989548563957214,1048.02221679687,84.4293441772461,1085.12524414062,140.460403442382,gun,0.5,1062,1085.12524414062,104,137
1648,2844,gun,0.992465853691101,1043.26098632812,82.1117477416992,1077.31762695312,138.449829101562,gun,0.5,1059,1077.31762695312,102,138.449829101562
1649,2845,gun,0.992083668708801,1044.00561523437,100.117332458496,1078.51904296875,153.516235351562,gun,0.5,1055,1078.51904296875,100.117332458496,137
1650,2846,gun,0.983467638492584,1052.74633789062,101.948577880859,1084.85913085937,158.596405029296,gun,0.5,1052.74633789062,1079,101.948577880859,135
1651,2847,gun,0.985023975372314,1044.48681640625,81.9642028808593,1075.04711914062,140.374969482421,gun,0.5,1050,1075.04711914062,95,133
1652,2848,gun,0.987373411655426,1037.55798339843,79.7505950927734,1068.17004394531,140.866027832031,gun,0.5,1047,1068.17004394531,92,129
1653,2849,gun,0.957167446613311,1045.86340332031,77.1974639892578,1075.58459472656,133.125930786132,gun,0.5,1047,1064,91,124
1654,2850,gun,0.98266577720642,1044.21057128906,78.2529907226562,1076.44470214843,136.184707641601,gun,0.5,1044.21057128906,1070,89,127
1655,2851,gun,0.942513525485992,1037.6669921875,76.4357070922851,1068.1806640625,136.482269287109,gun,0.5,1042,1068.1806640625,87,126
1656,2852,gun,0.977918326854705,1040.38830566406,79.8412475585937,1069.22302246093,136.681900024414,gun,0.5,1040.38830566406,1067,88,123
1657,2853,gun,0.970943033695221,1035.15942382812,77.256477355957,1064.50317382812,134.792129516601,gun,0.5,1039,1064.50317382812,87,124
1658,2854,gun,0.967809736728668,1033.00048828125,76.4811477661132,1060.86401367187,132.112365722656,gun,0.5,1039,1060.86401367187,86,123
1659,2855,gun,0.960885882377624,1042.00048828125,79.3192749023437,1072.13623046875,132.290908813476,gun,0.5,1042.00048828125,1065,87,122
1660,2856,gun,0.932823956012725,1042.26538085937,80.7641448974609,1075.8681640625,137.769256591796,gun,0.5,1042.26538085937,1055,89,123
1661,2857,gun,0.762994647026062,1025.93981933593,74.5173797607421,1068.14514160156,155.444091796875,gun,0.5,1035,1055,89,126
1662,2858,gun,0.91592538356781,1031.20812988281,84.8220596313476,1059.18640136718,136.425598144531,gun,0.5,1034,1050,89,123
1663,2859,gun,0.979520201683044,1016.16900634765,76.6333084106445,1047.28308105468,129.645126342773,NA,0.5,0,0,0,0
1664,2860,gun,0.962607979774475,1022.9189453125,87.4426345825195,1049.6982421875,128.455749511718,gun,0.5,1029,1047,87.4426345825195,123
1665,2861,gun,0.978628873825073,1013.69079589843,79.4357147216796,1041.46691894531,137.209320068359,gun,0.5,1029,1041.46691894531,86,121
1666,2862,gun,0.911321699619293,1026.99780273437,85.7289581298828,1049.83227539062,131.109573364257,gun,0.5,1027,1049,85.7289581298828,121
1667,2863,lemon,0.490617096424102,1556.66796875,841.074401855468,1701.68334960937,922.299865722656,NA,0.5,0,0,0,0
1668,2864,lemon,0.83503383398056,1552.09790039062,832.134033203125,1709.94775390625,906.742065429687,NA,0.5,0,0,0,0
1669,2865,lemon,0.802566349506378,1552.02355957031,826.731872558593,1703.37683105468,902.795104980468,NA,0.5,0,0,0,0
1670,2866,lemon,0.638390719890594,1546.47546386718,843.731262207031,1698.09973144531,915.898010253906,NA,0.5,0,0,0,0
1671,2867,lemon,0.529008567333221,1549.80798339843,842.072998046875,1699.92517089843,917.30322265625,NA,0.5,0,0,0,0
1672,2868,gun,0.712619543075561,1028.49377441406,85.1121826171875,1053.58215332031,126.905120849609,NA,0.5,0,0,0,0
1673,2869,gun,0.885945081710815,1015.19232177734,87.8124084472656,1042.41687011718,132.372238159179,NA,0.5,0,0,0,0
1674,2870,gun,0.94911503791809,1007.41174316406,87.5391235351562,1033.53479003906,128.68276977539,horse,0.5,1018,1033.53479003906,87.5391235351562,117
1675,2871,gun,0.929752171039581,1012.86047363281,86.5863265991211,1046.85070800781,130.18472290039,gun,0.5,1018,1044,86.5863265991211,117
1676,2872,gun,0.960865974426269,1021.7587890625,86.4312438964843,1050.58642578125,129.108413696289,gun,0.5,1021.7587890625,1044,86.4312438964843,117
1677,2873,gun,0.973962128162384,1021.99896240234,86.6510848999023,1051.44616699218,130.303100585937,gun,0.5,1021.99896240234,1044,86.6510848999023,119
1678,2874,gun,0.985259056091308,1022.40789794921,83.4707870483398,1050.79907226562,127.238502502441,horse,0.5,1022.40789794921,1043,87,121
1679,2875,gun,0.975314199924469,1019.90551757812,79.9035186767578,1050.51342773437,124.352951049804,gun,0.5,1019.90551757812,1040,87,121
1680,2876,lemon,0.833197295665741,1552.43713378906,847.150451660156,1704.03527832031,923.175842285156,horse,0.5,1552.43713378906,1036,847.150451660156,122
1681,2877,horse,0.951747477054596,1017.5673828125,82.9799194335937,1043.23876953125,127.823608398437,horse,0.5,1017.5673828125,1033,88,126
1682,2878,horse,0.996076047420501,1000.05731201171,87.3821716308593,1024.13415527343,125.835494995117,horse,0.5,1003,1024.13415527343,90,125.835494995117
1683,2879,horse,0.996009707450866,984.198974609375,90.9046554565429,1012.53149414062,132.416717529296,horse,0.5,998,1012.53149414062,92,131
1684,2880,horse,0.997339785099029,974.575561523437,82.6564331054687,999.448608398437,127.192642211914,horse,0.5,991,999.448608398437,94,127.192642211914
1685,2881,horse,0.995595872402191,975.823669433593,100.854705810546,1003.79693603515,143.063400268554,horse,0.5,985,1003.79693603515,100.854705810546,138
